movie_id,actor_id,ord
1912660,1085185,3
1941598,1085185,1
1942648,1085185,5
1955278,1085185,3
1955561,1085185,1
2008549,1085185,1
2077345,1085185,2
2130004,1085185,2
2146262,1085185,2
2160407,1085185,1
2611772,1307958,1
2611801,1307958,1
2619080,1307958,1
2174834,1085185,3
2228130,1085185,3
2292425,1085185,3
2335673,1085185,3
2546665,1085185,5
2580335,1085185,1
2605859,1085185,2
2606451,1085185,2
2616510,1085185,3
2636163,1085185,2
2657336,1085185,1
2657973,1085185,1
2013160,1085211,4
1482656,1085294,4
2631478,1085303,4
2587597,1085383,1
2491820,1085423,4
1909911,1085555,5
2037916,1085555,4
2646438,1085555,2
2522619,1085668,4
2629459,1085703,2
2657787,1085703,4
2749502,1085703,4
2644626,1085746,3
2628722,1307958,1
2738686,1085746,4
2270511,1086291,3
2149335,1086407,3
2631478,1307958,1
1907540,1086695,3
1941509,1086695,2
1984952,1086695,1
2007415,1086695,1
2142802,1086695,5
2173429,1086695,2
2229731,1086695,1
2333923,1086695,2
2353733,1086695,3
2394877,1086695,1
2486107,1086695,2
2600079,1086695,2
2647605,1086695,3
2651390,1086695,3
2725031,1086695,1
2615917,1086780,5
2268259,1087106,3
2642384,1087119,5
2628500,1087168,2
2645256,1087380,2
2321781,1087513,5
2644625,1087513,3
2138747,1087546,4
2276461,1087890,4
2278717,1087912,4
2583021,1088690,5
2471192,1088761,2
2085699,1088947,4
2256128,1088954,5
2658188,1089054,3
2612684,1089058,4
2636683,1307958,1
2617259,1089058,2
2643301,1089110,3
61019,1089443,4
1072415,1089479,3
2464601,1089593,5
1897890,1089879,1
1837056,1089887,4
1967478,1089887,5
2040631,1089893,2
1878500,1090065,5
2164860,1090065,4
2655873,1090065,5
2655377,1090731,5
2596436,1090838,5
2466987,1090937,5
1943527,1090964,4
2037535,1090964,4
2278171,1090966,2
2663781,1090966,5
2532648,1091080,2
2747703,1091080,1
2580774,1091415,4
1072415,1091773,3
61019,1092093,4
2019054,1092132,3
2351396,1092132,5
2082555,1092151,3
2452952,1092349,5
2647247,1092349,4
2653725,1092349,5
2572197,1092485,4
2271788,1092600,2
2667805,1093339,5
2692570,1093339,3
2690252,1093366,3
2632070,1093442,3
2229793,1093592,4
2316765,1093623,2
2169737,1093768,5
1883504,1093813,5
2621336,1093813,2
2689216,1093813,1
2732910,1093813,1
2756019,1093813,1
2162338,1093851,5
2754442,1093915,3
2328075,1093970,4
2658833,1093970,4
1817651,1093991,2
2424821,1093991,3
2673047,1093991,5
2763365,1093991,1
2621336,1094203,5
2379482,1094377,3
2661732,1094492,5
1900547,1094778,4
2099972,1094778,4
2153724,1094778,3
2167296,1094778,5
2110046,1094800,2
1589172,1094816,4
2645362,1094842,2
2665807,1094867,5
2657632,1094983,4
2612928,1095043,5
2461545,1095110,1
2114333,1095244,3
2535248,1095245,5
1966762,1095434,3
2280879,1095434,1
2314397,1095434,1
2539147,1095434,3
2654697,1095434,5
2737095,1095434,1
2761657,1095490,3
1935897,1095715,3
2172693,1095715,5
2189825,1095715,4
2193698,1095715,1
2335673,1095715,4
2425575,1095715,3
2702155,1095715,3
2462727,1095736,4
2659899,1095808,4
1828129,1096052,3
2307937,1096052,2
2638431,1307958,1
2643547,1307958,1
2114333,1096442,1
1482656,1096678,4
2140083,1096769,4
2345938,1096769,5
2188803,1097137,1
1072415,1097137,3
1882572,1097313,1
2166744,1097313,1
2509282,1097313,2
2620542,1097313,1
2639336,1097313,2
2173515,1097370,3
2554281,1097370,4
2554285,1097370,4
2464601,1097481,1
1837592,1097762,1
1862410,1097762,5
1991374,1097762,1
2047967,1097762,1
2098889,1097762,2
2116187,1097762,1
2164763,1097762,2
2307820,1097762,1
2349616,1097762,1
2461925,1097762,2
2483404,1097762,1
2623933,1097762,1
2646359,1097762,2
2666407,1097762,2
2668202,1097762,4
2701227,1097762,1
2059319,1097871,4
2192713,1097902,4
2238572,1097990,1
2479723,1097990,3
2387077,1098368,4
2529621,1098450,4
2375412,1098463,2
2615791,1098463,5
2524549,1098470,4
61019,1098602,4
1072415,1098602,3
2101380,1098633,2
2137516,1098633,4
2625055,1098633,4
2139476,1098711,1
2027259,1098790,4
2082086,1098790,3
2082101,1098790,3
2114993,1098790,5
2305086,1098790,3
2305087,1098790,3
2305099,1098790,2
2305111,1098790,5
2461545,1098790,4
2543632,1098790,4
2607129,1098790,5
61019,1098866,4
2612138,1098872,3
1931646,1098966,3
2661150,1099019,4
2614881,1099106,3
1896130,1099227,3
1901877,1099227,2
1914668,1099227,2
1935893,1099227,1
1971645,1099227,1
1972254,1099227,2
2002163,1099227,2
2044083,1099227,5
2096327,1099227,1
2118135,1099227,2
2439835,1099227,2
2455195,1099227,1
2468243,1099227,2
2541505,1099227,1
2551607,1099227,1
2610648,1099227,1
2632699,1099227,2
2632875,1099227,1
2638293,1099227,2
2652480,1099227,3
2664590,1099227,1
2671293,1099227,3
2710622,1099227,2
2768937,1099598,2
2768941,1099598,1
2495939,1099675,1
2566113,1099757,4
2502802,1099759,3
2032938,1099778,5
2102589,1099948,3
2653686,1307958,1
2663717,1307958,2
2487875,1100015,4
61019,1100159,4
2731904,1100289,5
2139476,1100389,3
2186074,1100389,4
2335582,1100389,3
2391325,1100389,4
2588372,1100389,4
2639741,1100389,2
1809932,1100404,3
2017057,1100404,2
2651061,1100404,4
2606609,1100409,4
2035022,1100463,3
2142684,1100463,5
2226512,1100463,4
2313015,1100463,4
2609860,1100463,4
2649799,1100463,5
2658684,1100463,3
2208242,1100493,2
2484538,1100566,2
2540940,1100597,5
2540943,1100597,4
1887253,1100824,5
1930520,1100824,5
1954368,1100824,5
2043482,1100824,4
2093060,1100824,3
2138375,1100824,2
2464252,1100824,5
2653007,1100824,5
2670475,1100824,5
1899434,1100933,4
2032812,1100995,2
2583372,1100995,5
2286457,1101113,5
1889222,1101297,5
2124417,1101297,5
1072415,1101534,3
2335213,1101676,4
2732028,1101676,4
1819086,1101850,4
1899051,1101850,1
2668857,1307958,1
1901974,1101850,3
1966808,1101850,4
1976167,1101850,1
2068286,1101850,1
2102417,1101850,4
2106006,1101850,4
2163909,1101850,5
2190667,1101850,5
2263726,1101850,1
2305267,1101850,4
2312487,1101850,5
2331969,1101850,5
2354355,1101850,1
2427013,1101850,2
2530300,1101850,5
2573756,1101850,4
2589159,1101850,4
2619080,1101850,5
2622848,1101850,2
2641530,1101850,5
2666881,1101850,3
1823721,1101950,1
1924749,1101950,5
1942673,1101950,1
1950241,1101950,2
2135640,1101950,1
2173057,1101950,4
2176922,1101950,1
2384208,1101950,1
2669704,1307958,1
2678215,1101950,1
1482656,1102196,4
2474854,1102371,3
2620542,1102371,2
2669695,1102653,5
2205368,1102903,2
1846103,1102927,4
2388898,1103087,3
2209354,1103101,5
1854742,1103210,4
2450383,1103210,5
2750942,1103210,2
2680865,1307958,1
1823535,1103364,2
1913693,1103364,2
1946233,1103364,4
2457005,1103364,3
2552123,1103364,4
2629268,1103364,5
2635410,1103364,1
2581112,1103380,5
2643870,1103527,5
2605733,1103787,1
1868803,1103790,5
2536864,1103848,4
2059855,1103893,5
2265861,1103893,4
2274797,1103893,5
2320371,1103893,5
2612084,1103893,4
2622763,1103893,4
2657148,1103893,5
2678740,1103893,4
2718106,1103893,4
2143761,1103912,3
2250464,1103912,1
2516556,1103912,2
2639339,1103912,2
2708308,1103912,3
2657575,1104013,2
1072415,1104013,3
2379293,1104095,3
2391988,1104095,4
2427416,1104095,5
2430270,1104095,5
2563772,1104095,4
2578134,1104095,3
2732154,1104095,5
1930013,1104114,5
1923446,1104151,4
2638445,1104151,4
1072415,1104293,3
2298603,1104294,4
2312984,1104294,4
2331895,1104294,4
2608830,1104294,4
2745694,1104294,4
2585252,1104386,5
2641383,1104412,5
2068188,1104522,2
2145702,1104522,4
2175281,1104522,3
2318980,1104522,3
2491539,1104522,3
2516664,1104522,4
2659593,1104522,1
2704829,1104522,4
2041875,1104661,2
2612808,1104754,3
2698195,1307958,1
2759451,1307958,1
2175138,1308002,5
2459706,1308002,2
2286732,1308856,4
2586612,1309225,5
2161825,1309599,1
2164764,1309599,3
2337606,1309599,3
2414976,1309599,2
2698468,1105007,4
1876837,1105212,1
2153601,1105212,5
2507727,1309599,1
2596524,1105212,4
2634106,1105212,1
2584552,1105267,2
2553571,1105347,5
1869190,1105366,2
1902753,1105366,1
1911618,1105366,1
1916997,1105366,2
2172020,1105366,2
2200007,1105366,3
2290864,1105366,2
2346524,1105366,2
2506455,1105366,3
2540940,1105366,2
2540942,1105366,1
2540943,1105366,1
2542240,1105366,1
2607819,1105366,1
2617623,1105366,1
2540753,1309599,5
2630711,1105366,2
2689028,1105366,1
2719701,1105366,1
2260559,1105414,2
2590688,1105414,2
2663836,1105414,4
2501742,1105742,4
2659476,1105742,5
61019,1105742,4
2193980,1105859,3
2576842,1309599,5
2542571,1105859,5
2546520,1105859,2
1072415,1105906,3
2542566,1105977,2
2186756,1106033,5
2568093,1106113,4
2497350,1106170,5
2511806,1106170,4
2605940,1106170,5
1482656,1106170,4
1900090,1106276,5
2285768,1106276,5
1856436,1106295,5
1928748,1106295,5
1936789,1106295,5
1965838,1106295,5
2030679,1106295,5
2071908,1106295,3
2073397,1106295,3
2080947,1106295,3
2094833,1106295,5
2097957,1106295,4
2122314,1106295,3
2148443,1106295,4
2171990,1106295,3
2314698,1106295,5
2332447,1106295,5
2356995,1106295,4
2395790,1106295,4
2406125,1106295,5
2409959,1106295,3
2558487,1106295,2
2595217,1106295,5
2595567,1106295,4
2725369,1106295,5
2533092,1106438,5
1072415,1106513,3
1873249,1106636,3
1967892,1106636,5
2091150,1106636,5
2099117,1106636,5
2148224,1106636,4
2159546,1106636,3
2475679,1106636,5
2551764,1106636,5
2602945,1106636,5
2618956,1106636,4
2640009,1106636,1
2668857,1106636,4
2739165,1106636,4
1822341,1106653,4
2655615,1106653,3
2286231,1106679,3
2573737,1106679,3
2735378,1106679,5
2123734,1106939,4
2516691,1106988,5
1850427,1107564,5
1968851,1107564,5
1989220,1107564,2
2326439,1107564,4
2426915,1107564,4
2512275,1107564,3
2623402,1107591,5
1916812,1107722,1
2036933,1107722,2
2487886,1107722,1
2662618,1107722,2
1919695,1107867,4
2073995,1107867,5
2074291,1107867,3
1874614,1107881,2
2093234,1107881,3
2121929,1107881,1
2519643,1107881,4
2541141,1107881,1
2594810,1107881,3
2614101,1107881,1
2614105,1107881,1
2649400,1107881,3
2651208,1107881,5
2756001,1107881,3
1830863,1309600,4
2756029,1107881,3
1935375,1309600,4
2756095,1107881,3
1958393,1309600,5
2594269,1107979,5
2546955,1108139,4
61019,1108401,4
2343074,1108459,1
2625635,1108504,5
2392069,1108517,4
2424986,1108534,5
2576490,1108570,5
2145677,1309600,4
1830646,1108622,3
1945126,1108622,4
2146513,1108622,5
2260672,1108622,4
2480515,1108622,5
2576398,1108622,5
2584811,1108622,3
2595747,1108622,2
2633134,1108622,5
2756114,1108622,3
1983125,1108687,5
2031004,1108729,2
2689028,1108729,4
61019,1108779,4
1809528,1108801,3
2145896,1108801,5
2343030,1108801,3
2629673,1108801,2
2646235,1108801,3
2652339,1108801,3
2656735,1108801,5
2037010,1108927,3
2152639,1108927,3
1933666,1108942,5
1945535,1108942,2
2089318,1108942,4
2607359,1108942,5
2637835,1108942,4
2375070,1109050,1
1482656,1109050,4
2114652,1109126,3
2553333,1109145,3
2572281,1109169,5
2273621,1109194,4
2708835,1109552,3
1827411,1109557,1
2027834,1109557,2
2131760,1109557,2
2137227,1109557,1
2351120,1109557,2
2588595,1109557,1
2616669,1109557,1
2625841,1109557,1
2642485,1109557,5
2639963,1309600,5
2643991,1109557,5
2663008,1109557,4
2736998,1109557,2
2740545,1109557,2
2744102,1109557,3
2713865,1109649,2
2603040,1109913,4
2228701,1110223,5
2578855,1110281,3
2576599,1110494,5
2667604,1110494,4
2619332,1110578,4
2648860,1110722,4
2579536,1111071,4
2105663,1111122,3
1841322,1111144,5
2597005,1111144,5
1818947,1111185,5
2649372,1309600,3
2079851,1111185,5
2445934,1111399,3
2114333,1111410,2
2417539,1111516,5
2557575,1111516,2
2745726,1111516,4
1973836,1111541,4
2616447,1111541,4
2351867,1111698,5
1876726,1111753,4
1950289,1111753,4
2453551,1111753,5
2641410,1111753,5
2694406,1111753,4
2037020,1111982,5
2506288,1111991,4
2668095,1112166,5
2625635,1112195,2
2227417,1112327,2
2342805,1112327,1
2425744,1112392,5
2644640,1112392,5
1850308,1112436,5
1983432,1112436,4
2075885,1112436,4
2209286,1112436,5
2375513,1112436,3
2692257,1112436,3
2725031,1112436,3
2748856,1112436,4
61019,1112563,4
1978086,1112632,4
61019,1112736,4
2601191,1112814,3
1829751,1112889,5
1843332,1112889,2
1877177,1112889,5
61019,1113107,4
2650354,1309600,5
2114739,1113642,3
1936833,1113952,1
2145755,1113952,1
2213608,1113952,1
2269832,1113952,1
2299659,1113952,2
2367396,1113952,1
2367707,1113952,4
2409595,1113952,1
2584594,1113952,1
2590655,1113952,1
2607662,1113952,1
2610455,1113952,1
2615685,1113952,1
2627281,1113952,3
2645737,1113952,1
2649045,1113952,1
2659476,1113952,1
2660500,1113952,1
2683233,1113952,1
1810390,1114117,3
1818888,1114117,4
1945424,1114117,4
2263769,1114117,5
2410208,1114117,4
2714947,1114117,4
2606298,1114127,3
2024000,1114196,2
1899091,1114315,5
2004359,1114315,3
2236873,1114315,4
2425744,1114315,4
2504657,1114315,3
2455049,1114503,4
2614101,1114503,5
2614105,1114503,5
1883760,1114671,5
2083232,1114711,3
2618952,1114711,5
1072415,1115360,3
2323362,1115365,4
1974608,1115509,1
2265861,1115509,3
2708305,1115509,5
2621587,1115561,3
2137667,1115639,5
2086069,1115692,4
2575518,1115692,5
2071232,1115878,1
2623033,1115882,2
1482656,1116165,4
2639084,1117271,5
2495306,1117298,5
1918797,1117393,5
1930453,1117502,5
1972432,1117502,5
2660129,1117502,5
2098192,1117560,5
2169396,1117560,5
2351151,1117560,4
2351303,1117560,4
1072415,1117565,3
2205054,1117573,3
2229662,1117573,1
2414361,1117573,2
2479112,1117573,4
2578009,1117573,4
2597005,1117573,3
2605462,1117573,3
2634024,1117573,4
2635410,1117573,4
2655167,1117573,3
2680865,1118046,2
2405919,1118383,3
2492790,1118411,3
2304257,1119029,3
2311174,1119029,1
2314754,1119029,2
2605541,1119029,2
2630188,1119029,1
2644146,1119029,1
2746131,1119029,2
1809593,1119197,3
1983646,1119197,3
2588886,1119197,1
2731904,1119197,4
2272752,1119724,3
2464147,1119764,1
2295467,1119942,3
2499857,1120048,3
1482656,1120056,4
1835381,1120162,3
2080084,1120395,3
2240880,1120395,3
2256859,1120395,5
2268685,1120395,3
2493926,1120491,3
1909172,1120746,4
1072415,1121086,3
2698189,1121123,1
1072415,1121202,3
2140172,1121373,4
2140181,1121373,2
2140184,1121373,5
1864240,1121384,5
1874136,1121420,3
2098003,1121421,2
2399204,1121447,1
2581599,1121577,1
1818698,1121960,4
1927976,1121960,5
1482656,1122330,4
1837183,1122361,4
2585949,1122361,5
2421473,1122569,5
61019,1122837,4
2621934,1122928,3
2227417,1123080,3
2404227,1123165,5
2292356,1123690,1
2046324,1123927,3
2555777,1124378,3
1826201,1124981,3
1836391,1124981,3
1843950,1124981,4
2095970,1124981,2
2096081,1124981,3
2122794,1124981,2
2122934,1124981,2
2288754,1124981,1
2344757,1124981,3
2344856,1124981,3
2394533,1124981,3
2397382,1124981,3
2414361,1124981,3
2431595,1124981,5
2477455,1124981,2
2539538,1124981,3
2541936,1124981,5
2606447,1124981,1
2615336,1124981,4
2629735,1124981,5
2631395,1124981,2
2653603,1124981,1
2654093,1124981,1
2658149,1124981,3
2659605,1124981,1
2762111,1124981,3
2376181,1125314,2
2303771,1125345,3
2315556,1125666,5
2347900,1126259,3
2747886,1309600,5
2272637,1126366,3
2547835,1126685,1
1898744,1126776,5
1938149,1126776,3
2097773,1126776,3
2130004,1126776,4
2307669,1126776,3
2387667,1126776,1
2473255,1126776,5
2473277,1126776,5
2473278,1126776,5
2473322,1126776,5
2487865,1126776,4
2496687,1126776,5
2545665,1126776,1
2574023,1126776,3
2595706,1126776,3
2597617,1126776,2
2670922,1126776,5
2683213,1126776,4
1589146,1126776,1
1589163,1126776,1
2170261,1126918,3
2347712,1127271,5
2379136,1127271,4
2519150,1127271,4
2656436,1127271,4
2282178,1127451,3
2421235,1127516,3
1922311,1309804,4
2423500,1127516,2
2178797,1127520,3
2268604,1127564,5
2668221,1127821,1
2090747,1127915,4
1855083,1127984,5
1871633,1127984,2
1966432,1127984,5
2005108,1127984,2
2356868,1127984,4
2422150,1127984,2
2606433,1127984,3
2698195,1127984,3
2743422,1127984,3
2751183,1127984,3
2607871,1128015,4
1818698,1128110,5
2087473,1128110,2
2144334,1128147,5
2351079,1128645,4
2644270,1128645,3
2648403,1128645,4
2268685,1129169,4
2178896,1129344,2
2017022,1129560,1
2212751,1129560,4
2478223,1129560,3
2722601,1129560,4
2567860,1129725,5
1869860,1130047,3
2209151,1130123,1
2013192,1130271,2
1931153,1130356,3
2167860,1130394,1
1072415,1130720,3
2643549,1130810,4
2272951,1130927,4
1933142,1309804,5
2240648,1130968,2
2259384,1130968,2
2268218,1130968,2
2277481,1130968,3
1967527,1131076,3
1967534,1131076,5
2203251,1131076,1
2110513,1131245,1
2116187,1131245,4
2221541,1131245,4
2456419,1131245,1
2471256,1131245,1
2347900,1131267,5
2516616,1131371,5
2269755,1131464,3
2276659,1131464,5
2041570,1131571,1
1812827,1132067,5
1883783,1132074,5
2211143,1132219,4
1482656,1132242,4
2042877,1132878,5
2638624,1133098,5
61019,1134120,4
2038960,1309804,4
1897558,1134692,3
2211824,1134692,5
2272951,1134764,5
2279140,1134764,4
2291912,1134764,2
1856992,1134908,3
1900950,1135750,4
2091330,1135750,3
2091334,1135750,3
2091335,1135750,3
2407283,1135750,5
2604907,1135750,5
2605342,1135750,5
2737596,1135750,4
2102201,1135862,5
2299062,1135862,4
2583080,1135862,5
2622417,1135862,4
2658288,1135862,5
2299293,1135982,4
2420465,1135982,1
2023759,1136315,1
2152188,1136315,5
1850890,1136484,1
2034192,1136484,1
2126823,1136484,4
2135026,1136484,3
2145747,1136484,2
2177668,1136484,1
2215543,1136484,1
2217526,1136484,1
2236689,1136484,1
2338746,1136484,1
2338753,1136484,2
2377283,1136484,1
2456228,1136484,1
2483649,1136484,4
2486210,1136484,1
2509891,1136484,1
2511370,1136484,1
2511658,1136484,2
2513953,1136484,1
2528218,1136484,3
2571027,1136484,1
2695437,1136484,1
2598948,1309804,3
2733865,1136484,1
2760932,1136484,2
2764623,1136484,1
2628619,1309804,4
2768776,1136484,1
2023389,1136597,2
2364849,1137018,4
2273849,1137031,4
1963876,1137234,3
2571027,1137234,4
2685455,1137234,4
2733865,1137234,4
2741132,1137234,1
2229637,1137307,5
2595604,1137307,4
2017426,1137960,2
2121042,1137999,3
2046175,1138037,3
1949523,1138123,3
2200876,1138123,1
2228082,1138123,3
2447035,1138123,5
2218845,1138459,5
1915134,1138477,1
2105173,1138477,2
2216904,1138477,3
2338746,1138477,2
2732650,1138801,5
2223630,1138951,2
2127888,1139135,5
2395226,1139135,4
2629035,1139135,4
2653359,1139135,5
2588886,1139307,3
2645415,1139369,5
2217858,1139582,3
2263631,1139589,1
2076517,1139692,1
2094614,1139692,5
2255819,1139692,2
2376933,1139692,3
2466346,1139692,4
2495685,1139692,1
2688329,1139692,5
2717325,1139692,2
2143946,1139919,4
1955689,1139941,5
2061428,1139941,5
2169396,1139941,3
2406300,1139941,5
2450371,1139941,4
1989886,1310648,4
2463078,1139941,4
2535415,1139941,5
2555762,1139941,4
2646573,1139941,4
2662664,1139941,4
2663009,1139941,5
2711993,1139941,5
2660029,1139977,1
2182144,1140077,4
2598485,1140077,4
2664512,1140091,3
1900948,1140134,2
1920155,1140134,5
1936666,1140134,1
1955687,1140134,3
2018183,1140134,1
2046259,1140134,3
2068364,1140134,2
2102708,1140134,1
2122973,1140134,1
2196822,1140134,1
2332588,1310648,1
2299426,1140134,4
2335077,1140134,1
2408083,1140134,1
2415764,1140134,5
2437796,1140134,1
2458439,1140134,1
2580159,1140134,4
2583078,1140134,1
2625953,1140134,1
2627424,1140134,2
2659264,1140134,1
2663020,1140134,1
2674773,1140134,4
2750245,1140134,2
2755882,1140134,1
2735953,1140231,3
2105663,1140541,5
1072415,1140541,3
1985810,1140557,5
2416835,1140654,3
2489816,1140654,3
2209354,1140665,3
1839516,1140912,3
2619112,1140912,1
2645370,1140912,3
1883783,1141236,1
2208299,1141307,3
2351085,1141307,4
2634535,1141307,3
1822622,1141343,1
2425575,1141343,5
2624543,1141343,4
2658901,1141343,4
2736144,1141522,3
2398932,1141656,3
2552318,1141656,3
2601783,1141935,4
2635598,1141935,3
2037855,1142235,3
2134187,1142235,1
2334702,1142235,5
2689028,1142235,3
2772615,1142235,3
2744320,1142338,5
2365121,1142456,5
2381723,1142456,3
2550009,1142456,4
2635992,1142456,4
2731029,1142456,4
2114043,1142625,1
2460118,1142625,5
2471889,1143193,1
2512543,1143236,3
2763563,1143397,5
1968521,1143501,3
2508559,1143501,3
2083830,1143694,3
1072415,1143955,3
1482656,1143955,4
2424982,1144474,5
1900387,1144650,3
1979601,1144650,5
2042937,1144650,1
2124860,1144650,4
2127888,1144650,1
2155759,1144650,2
2175177,1144650,1
2397941,1144650,4
2480515,1144650,4
2494271,1144650,1
2558611,1144650,1
2591595,1144650,1
2647702,1144650,4
2666170,1144650,2
2677331,1144650,1
2696629,1144650,2
2735953,1144650,1
2742694,1144650,2
2170593,1144823,5
2553333,1144940,5
2756019,1145203,4
1812596,1145243,3
2557904,1145243,4
278990,1145243,4
2581614,1145595,5
2088264,1145694,5
2314754,1145694,4
2125380,1145877,4
2046175,1146151,2
2372687,1146243,5
2030675,1146255,4
2296717,1146277,4
1958379,1146663,4
2458693,1146663,3
2529298,1146663,5
1891854,1146800,5
2364849,1310648,1
1906241,1146801,4
2321398,1146916,2
2617066,1146960,5
1884503,1147299,4
61019,1147608,4
2261823,1147652,4
61019,1147903,4
2410837,1147937,5
2473938,1147937,3
2554036,1147937,3
2759105,1147937,5
2115813,1147950,5
2268667,1148084,3
2630183,1148180,5
2242931,1149099,3
2101994,1149222,3
1932119,1149335,3
2367825,1149335,1
1939089,1149943,3
2501125,1149943,5
1904803,1150147,2
2394137,1150317,3
2629356,1150426,4
1841904,1150550,2
2766056,1150689,4
1948378,1151031,3
2044754,1151031,5
2110414,1151031,5
2145664,1151031,4
2157667,1151031,5
2163114,1151031,4
2299058,1151031,3
2498823,1151031,1
2658144,1151031,4
2660271,1151031,1
2505024,1151161,5
1904115,1151234,2
1980311,1151251,5
2667459,1151326,2
2374402,1151345,4
2655380,1151345,3
1926683,1151426,4
2017156,1151426,5
2124052,1151647,1
2356959,1151647,4
1826844,1151851,4
2337821,1151851,4
2518058,1151851,5
2611772,1151851,3
2634024,1151851,5
2698195,1151851,4
2748856,1151851,5
1846037,1152186,4
1869298,1152186,3
1898465,1152186,3
1935893,1152186,4
2123789,1152186,1
2151378,1152186,2
2197312,1152186,4
2208016,1152186,3
2296536,1152186,5
2309850,1152186,4
2343704,1152186,3
2396307,1152186,5
2402477,1152186,5
2403143,1152186,3
2497170,1152186,4
2516635,1152186,3
2539612,1152186,5
2584330,1152186,4
2595260,1152186,3
2615509,1152186,3
2615756,1152186,5
2619080,1152186,2
2625319,1152186,2
2637816,1152186,3
2657128,1152186,2
2670659,1152186,3
2672476,1152186,3
2743817,1152186,5
2748749,1152186,3
2199549,1152262,4
2640733,1152262,5
2661449,1152262,5
2737466,1152301,3
1911753,1152358,4
2469609,1152358,5
2600963,1152361,5
1819086,1152366,2
1868784,1152366,1
1920790,1152366,1
1945887,1152366,2
1984024,1152366,2
2053608,1152366,2
2080437,1152366,1
2088788,1152366,2
2144239,1152366,2
2153601,1152366,1
2156569,1152366,1
2158017,1152366,1
2290978,1152366,1
2305227,1152366,1
2378449,1152366,2
2403184,1152366,1
2446891,1152366,2
2452549,1152366,3
2470683,1152366,1
2480515,1152366,1
2545665,1152366,2
2583453,1152366,1
2583480,1152366,1
2600935,1152366,1
2606379,1152366,1
2610157,1152366,3
2622120,1152366,3
2624872,1152366,3
2626689,1152366,2
2635360,1152366,1
2644147,1152366,1
2645415,1152366,2
2657296,1152366,2
2666191,1152366,2
2669594,1152366,1
2675889,1152366,1
2677916,1152366,3
2688080,1152366,1
2708792,1152366,3
2739668,1152366,3
2743010,1152366,1
2552344,1152847,4
2702315,1152847,3
2141386,1153271,3
2468358,1153299,1
2521336,1153299,1
2610586,1153299,1
2613085,1153299,4
2628584,1153299,1
2683138,1153299,1
2323271,1153326,5
2372033,1153401,3
2361853,1153434,5
2134243,1153765,1
2234665,1154181,5
2334231,1154378,2
2039486,1154578,3
2208206,1154689,1
1936383,1155408,4
1914853,1155490,1
1987986,1155490,2
2105340,1155490,1
2208138,1155490,5
2326845,1155490,1
2405646,1155490,2
2441329,1155490,3
2689831,1155490,5
2725862,1155490,1
2269021,1155534,4
2269029,1155534,5
2090915,1155543,3
2243880,1155543,1
2276396,1155543,5
2533048,1155543,5
2739108,1155705,3
2114222,1155918,1
2163556,1155977,5
2452584,1155977,5
1072415,1155977,3
1880452,1156031,2
2389014,1156031,3
2472254,1156082,5
2193869,1156178,4
2051544,1156193,2
1911878,1156976,3
2606157,1156976,3
2193729,1157327,1
2518937,1157327,5
2578123,1157327,1
2653603,1157327,3
2415610,1157342,4
2523760,1157342,2
2650870,1157894,3
2453928,1158359,4
1864240,1158568,3
1961233,1158568,1
2101918,1158568,2
2176185,1158568,5
2321420,1158568,5
2378876,1158568,2
2439967,1158568,4
2455627,1158568,5
2535070,1158568,3
2535969,1158568,4
1915658,1310669,4
2629033,1158568,4
2654071,1158568,3
2251234,1158823,4
2162972,1159237,3
1891380,1159536,3
2231080,1159536,4
2468126,1159536,2
2629036,1159542,3
1985331,1159689,2
2442565,1160071,2
1974832,1160076,1
2433403,1160322,1
2433419,1160322,1
2433437,1160322,1
2576812,1160512,4
2252681,1160973,5
1882037,1161013,4
1982016,1161313,2
2058780,1161313,3
2299816,1161313,3
2343030,1161313,4
2511629,1161313,5
2593278,1161313,4
2656735,1161313,4
2740545,1161313,4
2657148,1161462,1
1932847,1161496,5
2268259,1161943,1
2704257,1162000,3
2620726,1162048,1
2276637,1162654,5
2099836,1162738,5
2164022,1162738,4
1843950,1162802,2
1899326,1162802,3
1926683,1162802,1
2357021,1162802,1
2366746,1162802,3
2491242,1162802,5
2557575,1162802,3
2633996,1162802,3
1325213,1162802,3
1894731,1162834,3
2142386,1162948,5
2392678,1162948,4
2659623,1162948,2
2662842,1162948,4
2124693,1163092,2
2126823,1163092,3
2174781,1163092,1
2203908,1163092,1
2249467,1163092,2
2267120,1163092,4
2272041,1163092,1
2279374,1163092,3
2281581,1163092,2
2268218,1310669,3
2314571,1163092,1
2391798,1163092,2
2687439,1163092,1
2764767,1163092,1
2773201,1163092,1
2090511,1164642,5
2351971,1164642,3
2406300,1164642,4
2589131,1164642,4
2666170,1164642,4
2735105,1164642,2
2628500,1164666,5
1899172,1164671,5
2398932,1164671,1
2477455,1164671,3
1938149,1164773,5
2118589,1164773,2
1589169,1164810,5
1920300,1164886,2
2071908,1164886,2
2097214,1164886,1
2100499,1164886,4
2148413,1164886,1
2150983,1164886,1
2191388,1164886,2
2213247,1164886,2
2260454,1164886,1
2347712,1164886,2
2374650,1164886,2
2401952,1164886,4
2441150,1164886,2
2453392,1164886,1
2468248,1164886,1
2583219,1164886,4
2598232,1164886,4
2621545,1164886,3
2670421,1164886,4
2671647,1164886,1
2711993,1164886,2
2742020,1164886,2
2578475,1165339,5
1814888,1165597,3
