id,title,yr,score,votes,director
2749475,Winnetou - 1. Teil,1963,7.0,1963,"Reinl, Harald"
2663614,The V.I.P.s,1963,6.3,1932,"Asquith, Anthony"
2276921,Les carabiniers,1963,7.0,1780,"Godard, Jean-Luc"
1818379,4 for Texas,1963,5.6,1755,"Aldrich, Robert"
2255518,La ragazza che sapeva troppo,1963,7.1,1710,"Bava, Mario"
2245400,La boulangère de Monceau,1963,7.4,1665,"Rohmer, Eric"
2224994,Khaneh siah ast,1963,8.0,1607,"Farrokhzad, Forugh"
2342872,Monstrosity,1963,2.5,1585,"Mascelli, Joseph V."
2249676,La frusta e il corpo,1963,7.0,1578,"Bava, Mario"
2765877,Zapruder Film of Kennedy Assassination,1963,7.9,1566,"Zapruder, Abraham"
2648772,The Sadist,1963,6.8,1534,"Landis, James"
2593370,The Courtship of Eddie's Father,1963,6.7,1522,"Minnelli, Vincente"
2757941,Yajû no seishun,1963,7.7,1521,"Suzuki, Seijun"
2320211,Matango,1963,6.6,1514,"Honda, Ishirô"
2105601,Fun in Acapulco,1963,5.6,1508,"Thorpe, Richard"
2594901,The Damned,1963,6.9,1492,"Losey, Joseph"
2552542,Sunday in New York,1963,6.7,1483,"Tewksbury, Peter"
2357816,Mélodie en sous-sol,1963,7.4,1467,"Verneuil, Henri"
2588730,The Cardinal,1963,6.8,1458,"Preminger, Otto"
2530296,Son of Flubber,1963,6.0,1454,"Stevenson, Robert"
2535540,Spencer's Mountain,1963,6.9,1435,"Daves, Delmer"
2444897,PT 109,1963,6.4,1434,"Martinson, Leslie H."
1823310,A Child Is Waiting,1963,7.4,1431,"Cassavetes, John"
2659593,The Three Lives of Thomasina,1963,7.3,1401,"Chaffey, Don"
1946442,"Captain Newman, M.D.",1963,7.0,1337,"Miller, David"
1589080,"Nightmare at 20,000 Feet",1963,9.2,1303,"Donner, Richard"
2196751,It Happened at the World's Fair,1963,6.0,1293,"Taurog, Norman"
2351492,Muriel ou Le temps d'un retour,1963,7.4,1291,"Resnais, Alain"
2619861,The Kiss of the Vampire,1963,6.6,1260,"Sharp, Don"
2346148,Mothlight,1963,6.3,1232,"Brakhage, Stan"
2245942,La carrière de Suzanne,1963,7.1,1205,"Rohmer, Eric"
2551915,Summer Magic,1963,7.1,1198,"Neilson, James"
2308441,Mahanagar,1963,8.1,1174,"Ray, Satyajit"
2698370,Twice-Told Tales,1963,6.8,1166,"Salkow, Sidney"
1948644,Carry on Cabby,1963,6.4,1148,"Thomas, Gerald"
2410750,Paranoiac,1963,7.0,1130,"Francis, Freddie"
2593682,The Crawling Hand,1963,2.8,1114,"Strock, Herbert L."
2745694,Who's Minding the Store?,1963,6.8,1105,"Tashlin, Frank"
2723087,Vidas Secas,1963,7.5,1055,"Pereira dos Santos, Nelson"
1900292,Beach Party,1963,5.6,1032,"Asher, William"
2244700,La baie des anges,1963,7.4,1030,"Demy, Jacques"
2669417,The Wrong Arm of the Law,1963,6.8,1018,"Owen, Cliff"
2764152,Yukinojô henge,1963,7.7,1011,"Ichikawa, Kon"
2662396,The Ugly American,1963,6.8,1002,"Englund, George"
2172316,I mostri,1963,7.7,988,"Risi, Dino"
2092286,Flipper,1963,5.9,971,"Clark, James B."
2774245,Dr. Strangelove: How I Learned to Stop Worrying and Love the Bomb,1964,8.6,258024,"Kubrick, Stanley"
2123200,Goldfinger,1964,7.8,107515,"Hamilton, Guy"
2418377,Per un pugno di dollari,1964,8.1,89061,"Leone, Sergio"
2318887,Mary Poppins,1964,7.8,73145,"Stevenson, Robert"
2353996,My Fair Lady,1964,7.9,51379,"Cukor, George"
2317663,Marnie,1964,7.3,26415,"Hitchcock, Alfred"
1828129,A Hard Day's Night,1964,7.7,24193,"Lester, Richard"
2770123,Zulu,1964,7.8,23575,"Endfield, Cy"
1835584,A Shot in the Dark,1964,7.6,15851,"Edwards, Blake"
2077345,Fail-Safe,1964,8.0,12363,"Lumet, Sidney"
1894896,Bande à part,1964,7.9,12323,"Godard, Jean-Luc"
1853554,Alexis Zorbas,1964,7.8,12210,"Kakogiannis, Mihalis"
2478363,"Rudolph, the Red-Nosed Reindeer",1964,8.1,11772,"Roemer, Larry"
2279140,Les parapluies de Cherbourg,1964,7.9,11587,"Demy, Jacques"
2621435,The Last Man on Earth,1964,6.9,9960,"Ragona, Ubaldo"
1901695,Becket,1964,8.1,9092,"Glenville, Peter"
2552344,Suna no onna,1964,8.3,8283,"Teshigahara, Hiroshi"
2396150,Onibaba,1964,8.0,8025,"Shindô, Kaneto"
2216904,Kaidan,1964,8.0,7765,"Kobayashi, Masaki"
2660771,The Train,1964,7.9,7514,"Penn, Arthur"
2502601,Seven Days in May,1964,7.9,7465,"Frankenheimer, John"
2487875,Santa Claus Conquers the Martians,1964,2.4,7435,"Webster, Nicholas"
2635361,The Night of the Iguana,1964,7.9,7044,"Huston, John"
2167948,"Hush...Hush, Sweet Charlotte",1964,7.7,6776,"Aldrich, Robert"
2629973,The Masque of the Red Death,1964,7.1,6569,"Corman, Roger"
2178460,Il deserto rosso,1964,7.7,6373,"Antonioni, Michelangelo"
2081735,Father Goose,1964,7.4,5942,"Nelson, Ralph"
2180889,Il vangelo secondo Matteo,1964,7.9,5841,"Pasolini, Pier Paolo"
2269020,Le gendarme de Saint-Tropez,1964,7.2,5581,"Girault, Jean"
2685291,Topkapi,1964,7.1,5110,"Dassin, Jules"
2602624,The Fall of the Roman Empire,1964,6.7,4974,"Mann, Anthony"
2533629,Soy Cuba,1964,7.7,4741,"Kalatozov, Mikhail"
2269517,Le journal d'une femme de chambre,1964,7.6,4739,"Buñuel, Luis"
2639015,The Pawnbroker,1964,7.9,4564,"Lumet, Sidney"
2080082,Fantômas,1964,7.0,4478,"Hunebelle, André"
2411353,Paris - When It Sizzles,1964,6.4,4210,"Quine, Richard"
2229704,"Kiss Me, Stupid",1964,7.1,4085,"Wilder, Billy"
2726653,Viva Las Vegas,1964,6.3,3840,"Sidney, George"
2634003,The Naked Kiss,1964,7.5,3652,"Fuller, Samuel"
2496097,Seance on a Wet Afternoon,1964,8.1,3581,"Forbes, Bryan"
2619343,The Killers,1964,7.0,3538,"Siegel, Don"
2498823,Sei donne per l'assassino,1964,7.4,3458,"Bava, Mario"
2254306,La peau douce,1964,7.6,3405,"Truffaut, François"
2472095,Robinson Crusoe on Mars,1964,6.8,3384,"Haskin, Byron"
2616461,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964,2.2,3350,"Steckler, Ray Dennis"
2500243,Send Me No Flowers,1964,7.0,3217,"Jewison, Norman"
2345529,Mosura tai Gojira,1964,6.5,3175,"Honda, Ishirô"
2593796,The Creeping Terror,1964,2.0,3034,"Savage, Vic"
2320817,Matrimonio all'italiana,1964,7.4,2941,"De Sica, Vittorio"
2312984,Man's Favorite Sport?,1964,7.2,2915,"Hawks, Howard"
1958379,Cheyenne Autumn,1964,6.9,2897,"Ford, John"
1820234,7 Faces of Dr. Lao,1964,7.3,2888,"Pal, George"
2577840,The Americanization of Emily,1964,7.4,2881,"Hiller, Arthur"
2616424,The Incredible Mr. Limpet,1964,6.4,2841,"Lubin, Arthur"
2679138,Tini zabutykh predkiv,1964,8.1,2826,"Parajanov, Sergei"
2655388,The Starfighters,1964,2.4,2783,"Zens, Will"
2699912,Two Thousand Maniacs!,1964,5.9,2756,"Lewis, Herschell Gordon"
2471871,Robin and the 7 Hoods,1964,6.5,2738,"Douglas, Gordon"
2089632,First Men in the Moon,1964,6.7,2715,"Juran, Nathan"
2114342,Gertrud,1964,7.6,2710,"Dreyer, Carl Theodor"
2660212,The Tomb of Ligeia,1964,6.7,2603,"Corman, Roger"
2546051,Strait-Jacket,1964,6.8,2486,"Castle, William"
2351079,Murder Ahoy,1964,7.1,2469,"Pollock, George"
2609884,The Gorgon,1964,6.4,2459,"Fisher, Terence"
2351285,Murder Most Foul,1964,7.2,2450,"Pollock, George"
2739668,What a Way to Go!,1964,7.0,2340,"Lee Thompson, J."
1959979,Children of the Damned,1964,6.1,2321,"Leader, Anton"
2494166,Scorpio Rising,1964,7.1,2304,"Anger, Kenneth"
2668979,The World of Henry Orient,1964,6.9,2110,"Hill, George Roy"
2002639,Dead Ringer,1964,7.4,2105,"Henreid, Paul"
1948650,Carry on Cleo,1964,6.8,2049,"Thomas, Gerald"
2242095,L'homme de Rio,1964,7.3,2028,"Broca, Philippe de"
1819972,633 Squadron,1964,6.4,1990,"Grauman, Walter"
1956060,Charulata,1964,8.2,1964,"Ray, Satyajit"
2016541,Deus e o Diabo na Terra do Sol,1964,7.4,1962,"Rocha, Glauber"
2502776,Seven Up!,1964,8.0,1961,"Almond, Paul"
2503321,Sex and the Single Girl,1964,6.6,1948,"Quine, Richard"
2614717,The Horror of Party Beach,1964,2.6,1946,"Tenney, Del"
2663351,The Unsinkable Molly Brown,1964,6.7,1920,"Walters, Charles"
2486343,San daikaijû: Chikyû saidai no kessen,1964,6.6,1894,"Honda, Ishirô"
2669767,The Yellow Rolls-Royce,1964,6.5,1818,"Asquith, Anthony"
2582358,The Best Man,1964,7.8,1786,"Schaffner, Franklin J."
2276461,Les amitiés particulières,1964,8.2,1734,"Delannoy, Jean"
2372266,Nikutai no mon,1964,7.7,1715,"Suzuki, Seijun"
2771929,À Meia-Noite Levarei Sua Alma,1964,6.9,1667,"Marins, José Mojica"
2601572,The Evil of Frankenstein,1964,6.0,1632,"Francis, Freddie"
2749476,Winnetou - 2. Teil,1964,6.6,1581,"Reinl, Harald"
2598057,The Disorderly Orderly,1964,6.3,1558,"Tashlin, Frank"
2260434,Lady in a Cage,1964,6.9,1510,"Grauman, Walter"
2477261,Roustabout,1964,5.8,1455,"Rich, John"
1869638,"Angélique, marquise des anges",1964,6.9,1427,"Borderie, Bernard"
2625301,The Long Ships,1964,6.1,1410,"Cardiff, Jack"
2286775,Limonádový Joe aneb Konská opera,1964,7.9,1406,"Lipský, Oldrich"
2109261,Gamlet,1964,8.3,1388,"Kozintsev, Grigori"
2497874,Sedotta e abbandonata,1964,7.9,1371,"Germi, Pietro"
2017048,Devil Doll,1964,3.7,1272,"Shonteff, Lindsay"
1965432,Circus World,1964,6.2,1256,"Hathaway, Henry"
2124413,Good Neighbor Sam,1964,6.9,1253,"Swift, David"
2286304,Lilith,1964,7.1,1242,"Rossen, Robert"
1948675,Carry on Spying,1964,6.2,1239,"Thomas, Gerald"
2654235,The Sound of Music,1965,8.0,107369,"Wise, Robert"
2418342,Per qualche dollaro in più,1965,8.4,100977,"Leone, Sergio"
2675914,Thunderball,1965,7.0,62127,"Young, Terence"
2030523,Doctor Zhivago,1965,8.0,45801,"Lean, David"
2464177,Repulsion,1965,7.8,26041,"Polanski, Roman"
1823233,A Charlie Brown Christmas,1965,8.5,15807,"Melendez, Bill"
2423722,Pierrot le fou,1965,7.8,13197,"Godard, Jean-Luc"
2605101,The Flight of the Phoenix,1965,7.6,13084,"Aldrich, Robert"
1858419,"Alphaville, une étrange aventure de Lemmy Caution",1965,7.3,12691,"Godard, Jean-Luc"
2146513,Help!,1965,7.3,10540,"Lester, Richard"
2610720,The Great Race,1965,7.4,9694,"Edwards, Blake"
2590655,The Cincinnati Kid,1965,7.3,9219,"Jewison, Norman"
1850890,Akahige,1965,8.2,8875,"Kurosawa, Akira"
2081209,"Faster, Pussycat! Kill! Kill!",1965,6.8,8611,"Meyer, Russ"
1950175,Cat Ballou,1965,6.9,8584,"Silverstein, Elliot"
1899172,Battle of the Bulge,1965,6.8,8504,"Annakin, Ken"
2728453,Von Ryan's Express,1965,7.1,7943,"Robson, Mark"
2654033,The Sons of Katie Elder,1965,7.2,7654,"Hathaway, Henry"
2617492,The Ipcress File,1965,7.4,7574,"Furie, Sidney J."
2613754,The Hill,1965,7.9,7488,"Lumet, Sidney"
2655050,The Spy Who Came in from the Cold,1965,7.7,7412,"Ritt, Martin"
2119162,Giulietta degli spiriti,1965,7.7,6760,"Fellini, Federico"
2741012,What's New Pussycat,1965,6.2,6586,"Talmadge, Richard"
2342575,Monster a-Go Go,1965,2.4,5832,"Rebane, Bill"
2591638,The Collector,1965,7.6,5574,"Wyler, William"
2385834,Obchod na korze,1965,7.9,5186,"Klos, Elmar"
2611084,The Greatest Story Ever Told,1965,6.5,5102,"Stevens, George"
2184322,In Harm's Way,1965,7.3,4981,"Preminger, Otto"
2517305,Simón del desierto,1965,8.0,4798,"Buñuel, Luis"
2673856,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 min,1965,7.0,4618,"Annakin, Ken"
2509282,Shenandoah,1965,7.4,4500,"McLaglen, Andrew V."
2398170,Operatsiya 'Y' i drugie priklyucheniya Shurika,1965,8.3,4452,"Gayday, Leonid"
2309477,Major Dundee,1965,6.8,4230,"Peckinpah, Sam"
1832996,A Patch of Blue,1965,8.1,4230,"Green, Guy"
2613456,The Heroes of Telemark,1965,6.4,4014,"Mann, Anthony"
2303771,Lásky jedné plavovlásky,1965,7.7,4003,"Forman, Milos"
2665523,The War Game,1965,8.1,3868,"Watkins, Peter"
1937344,Bunny Lake Is Missing,1965,7.3,3743,"Preminger, Otto"
347353,Days of Our Lives,1965,5.2,3592,"Powers, Lugh"
2577120,The Agony and the Ecstasy,1965,7.2,3589,"Reed, Carol"
2269029,Le gendarme à New York,1965,6.3,3393,"Girault, Jean"
2164860,How to Murder Your Wife,1965,6.7,3322,"Quine, Richard"
1944006,Campanadas a medianoche,1965,7.9,3312,"Welles, Orson"
2573756,That Darn Cat!,1965,6.6,3245,"Stevenson, Robert"
1995342,Darling,1965,7.2,3155,"Schlesinger, John"
2080087,Fantômas se déchaîne,1965,6.8,3101,"Hunebelle, André"
2267821,Le corniaud,1965,7.5,3076,"Oury, Gérard"
2510858,Ship of Fools,1965,7.2,3035,"Kramer, Stanley"
2634077,The Nanny,1965,7.4,2932,"Holt, Seth"
2581838,The Bedford Incident,1965,7.5,2927,"Harris, James B."
2462233,Rekopis znaleziony w Saragossie,1965,8.0,2716,"Has, Wojciech"
2344883,Morozko,1965,5.6,2666,"Rou, Aleksandr"
2572295,Terrore nello spazio,1965,6.3,2541,"Bava, Mario"
2397941,Operation Crossbow,1965,6.6,2532,"Anderson, Michael"
2228510,King Rat,1965,7.6,2515,"Forbes, Bryan"
2037759,Dr. Terror's House of Horrors,1965,6.7,2374,"Francis, Freddie"
2130956,Guide,1965,8.5,2266,"Anand, Vijay"
2626318,The Loved One,1965,7.3,2223,"Richardson, Tony"
2335673,Mirage,1965,7.5,2214,"Dmytryk, Edward"
2612035,The Hallelujah Trail,1965,6.6,2184,"Sturges, John"
2294086,Lord Jim,1965,6.9,2163,"Brooks, Richard"
1817995,36 Hours,1965,7.3,2158,"Seaton, George"
2570608,Ten Little Indians,1965,6.8,2108,"Pollock, George"
2216995,Kaijû daisensô,1965,6.3,2077,"Honda, Ishirô"
2037787,Dr. Who and the Daleks,1965,5.6,2038,"Flemyng, Gordon"
1837422,A Thousand Clowns,1965,7.7,2027,"Coe, Fred"
2726660,Viva Maria!,1965,6.4,1988,"Malle, Louis"
2190667,Inside Daisy Clover,1965,6.3,1832,"Mulligan, Robert"
2344652,Morituri,1965,7.0,1784,"Wicki, Bernhard"
2399369,Orgy of the Dead,1965,2.7,1782,"Apostolof, Stephen C."
2172676,I pugni in tasca,1965,7.8,1741,"Bellocchio, Marco"
2619945,The Knack ...and How to Get It,1965,6.8,1704,"Lester, Richard"
2247785,La decima vittima,1965,6.8,1658,"Petri, Elio"
2507900,She,1965,5.8,1626,"Day, Robert"
2649080,The Sandpiper,1965,6.2,1623,"Minnelli, Vincente"
2665555,The War Lord,1965,7.0,1578,"Schaffner, Franklin J."
2024700,"Die, Monster, Die!",1965,5.6,1549,"Haller, Daniel"
1900225,Beach Blanket Bingo,1965,5.4,1505,"Asher, William"
2172858,I Saw What You Did,1965,6.2,1494,"Castle, William"
1990765,Daikaijû Gamera,1965,4.2,1461,"Yuasa, Noriaki"
1924005,"Boeing, Boeing",1965,6.3,1421,"Rich, John"
2649167,The Satan Bug,1965,6.1,1354,"Sturges, John"
2724452,Village of the Giants,1965,3.2,1342,"Gordon, Bert I."
2266730,Le bonheur,1965,7.7,1338,"Varda, Agnès"
1883652,Att angöra en brygga,1965,7.1,1314,"Danielsson, Tage"
2222829,Kedamono no ken,1965,7.7,1304,"Gosha, Hideo"
1964447,Cinderella,1965,7.9,1255,"Dubin, Charles S."
1859809,Amanti d'oltretomba,1965,5.6,1253,"Caiano, Mario"
2749477,Winnetou - 3. Teil,1965,6.7,1225,"Reinl, Harald"
2037508,Dr. Goldfoot and the Bikini Machine,1965,5.0,1187,"Taurog, Norman"
2117807,Girl Happy,1965,6.1,1182,"Sagal, Boris"
2602779,The Family Jewels,1965,6.1,1156,"Lewis, Jerry"
2503138,Sevmek zamani,1965,8.3,1139,"Erksan, Metin"
2486210,Samurai,1965,7.7,1102,"Okamoto, Kihachi"
1828346,A High Wind in Jamaica,1965,6.8,1097,"Mackendrick, Alexander"
2079431,Fanatic,1965,6.4,1093,"Narizzano, Silvio"
2113148,Genghis Khan,1965,6.0,1092,"Levin, Henry"
1981323,Crack in the World,1965,6.2,1072,"Marton, Andrew"
2086723,Film,1965,7.5,1020,"Schneider, Alan"
2106139,Furankenshutain tai chitei kaijû Baragon,1965,4.5,1013,"Honda, Ishirô"
2745626,Who's Afraid of Virginia Woolf?,1966,8.2,40196,"Nichols, Mike"
2419751,Persona,1966,8.2,39215,"Bergman, Ingmar"
1921721,Blowup,1966,7.7,31787,"Antonioni, Michelangelo"
2314640,Manos: The Hands of Fate,1966,1.9,28376,"Warren, Harold P."
2077300,Fahrenheit 451,1966,7.2,26118,"Truffaut, François"
2164308,How the Grinch Stole Christmas!,1966,8.5,25869,"Washam, Ben"
2244962,La battaglia di Algeri,1966,8.2,24922,"Pontecorvo, Gillo"
1830646,A Man for All Seasons,1966,8.0,18753,"Zinnemann, Fred"
1898744,Batman,1966,6.5,18290,"Martinson, Leslie H."
1867982,Andrey Rublev,1966,8.3,17939,"Tarkovsky, Andrei"
2685764,Torn Curtain,1966,6.7,14824,"Hitchcock, Alfred"
2029245,Django,1966,7.3,14357,"Corbucci, Sergio"
2053608,El Dorado,1966,7.7,13173,"Hawks, Howard"
2164958,How to Steal a Million,1966,7.6,11459,"Wyler, William"
2079884,Fantastic Voyage,1966,6.9,10109,"Fleischer, Richard"
1853610,Alfie,1966,7.1,8452,"Gilbert, Lewis"
1884246,Au hasard Balthazar,1966,7.9,8353,"Bresson, Robert"
2649045,The Sand Pebbles,1966,7.7,8283,"Wise, Robert"
2496917,Seconds,1966,7.7,8069,"Frankenheimer, John"
2250277,La grande vadrouille,1966,8.0,7981,"Oury, Gérard"
2642923,The Professionals,1966,7.4,7962,"Brooks, Richard"
2605859,The Fortune Cookie,1966,7.4,7395,"Wilder, Billy"
2197893,"It's the Great Pumpkin, Charlie Brown",1966,8.1,7184,"Melendez, Bill"
1986211,Cul-de-sac,1966,7.2,6706,"Polanski, Roman"
2741132,"What's Up, Tiger Lily?",1966,6.1,6543,"Taniguchi, Senkichi"
2400925,Ostre sledované vlaky,1966,7.8,6542,"Menzel, Jirí"
2319255,Masculin féminin,1966,7.7,6078,"Godard, Jean-Luc"
2371381,Night Train to Mundo Fine,1966,2.8,5755,"Francis, Coleman"
1827095,A Funny Thing Happened on the Way to the Forum,1966,7.0,5752,"Lester, Richard"
2704992,Un homme et une femme,1966,7.7,5345,"Lelouch, Claude"
2589791,The Chase,1966,7.3,5194,"Penn, Arthur"
2648606,The Russians Are Coming the Russians Are Coming,1966,7.1,5068,"Jewison, Norman"
1990666,Dai-bosatsu tôge,1966,8.1,4980,"Okamoto, Kihachi"
2037916,Dracula: Prince of Darkness,1966,6.7,4768,"Fisher, Terence"
2126823,Grand Prix,1966,7.1,4615,"Frankenheimer, John"
2394887,One Million Years B.C.,1966,5.6,4427,"Chaffey, Don"
2139989,Harper,1966,7.0,4384,"Smight, Jack"
2367396,Nevada Smith,1966,6.9,4230,"Hathaway, Henry"
2584824,The Blue Max,1966,7.1,4176,"Guillermin, John"
2729186,Voyna i mir,1966,7.7,3941,"Bondarchuk, Sergey"
2700807,Tôkyô nagaremono,1966,7.3,3879,"Suzuki, Seijun"
2402272,Our Man Flint,1966,6.5,3773,"Mann, Daniel"
2225047,Khartoum,1966,7.0,3713,"Elisofon, Eliot"
1927007,Born Free,1966,7.3,3649,"McGowan, Tom"
2497853,Sedmikrásky,1966,7.5,3499,"Chytilová, Vera"
1875019,Arabesque,1966,6.7,3467,"Donen, Stanley"
2667459,The Wild World of Batwoman,1966,2.1,3340,"Warren, Jerry"
2519671,Six Figures Getting Sick,1966,5.8,3130,"Lynch, David"
2607703,The Ghost and Mr. Chicken,1966,7.4,3099,"Rafkin, Alan"
2564890,Tanin no kao,1966,8.0,2980,"Teshigahara, Hiroshi"
2600897,The Endless Summer,1966,7.8,2835,"Brown, Bruce"
2634016,The Naked Prey,1966,7.6,2834,"Wilde, Cornel"
2661502,The Trouble with Angels,1966,7.4,2827,"Lupino, Ida"
2105787,Funeral in Berlin,1966,6.9,2785,"Hamilton, Guy"
2398181,Operazione paura,1966,7.2,2782,"Bava, Mario"
2255819,La resa dei conti,1966,7.4,2640,"Sollima, Sergio"
2673289,This Property Is Condemned,1966,7.1,2636,"Pollack, Sydney"
2108837,Gambit,1966,7.1,2555,"Neame, Ronald"
2271743,Le roi de coeur,1966,7.5,2518,"Broca, Philippe de"
2608830,The Glass Bottom Boat,1966,6.5,2476,"Tashlin, Frank"
2640735,The Plague of the Zombies,1966,6.7,2438,"Gilling, John"
2582896,The Bible: In the Beginning...,1966,6.1,2394,"Huston, John"
1822018,A Big Hand for the Little Lady,1966,7.4,2377,"Cook, Fielder"
2731792,Walk Don't Run,1966,6.7,2373,"Walters, Charles"
2268218,Le deuxième souffle,1966,8.0,2323,"Melville, Jean-Pierre"
2269195,Le grand restaurant,1966,6.8,2314,"Besnard, Jacques"
2240624,L'armata Brancaleone,1966,8.0,2314,"Monicelli, Mario"
1941509,Caccia alla volpe,1966,6.5,2286,"De Sica, Vittorio"
2411382,Paris brûle-t-il?,1966,6.9,2243,"Clément, René"
1948672,Carry on Screaming!,1966,6.9,2220,"Thomas, Gerald"
1325253,Where No Man Has Gone Before,1966,7.9,2109,"Goldstone, James"
2451650,Quién sabe?,1966,7.2,2099,"Damiani, Damiano"
2701488,Uccellacci e uccellini,1966,7.5,2037,"Pasolini, Pier Paolo"
2669426,The Wrong Box,1966,7.1,2000,"Forbes, Bryan"
2114007,Georgy Girl,1966,7.0,1998,"Narizzano, Silvio"
2306637,Made in U.S.A,1966,6.5,1989,"Godard, Jean-Luc"
2122568,"Gojira, Ebirâ, Mosura: Nankai no daiketto",1966,4.9,1952,"Fukuda, Jun"
2465789,Return of the Seven,1966,5.4,1948,"Kennedy, Burt"
1905979,Beregis avtomobilya,1966,8.3,1902,"Ryazanov, Eldar"
1991279,Daleks' Invasion Earth 2150 A.D.,1966,6.0,1886,"Flemyng, Gordon"
2651833,The Shooting,1966,6.8,1877,"Hellman, Monte"
2644023,The Quiller Memorandum,1966,6.6,1868,"Anderson, Michael"
1558546,The Road Runner Show,1966,8.0,1821,"Chiniquy, Gerry"
2364123,Navajo Joe,1966,6.4,1812,"Corbucci, Sergio"
1989744,Da zui xia,1966,7.1,1777,"Hu, King"
2662399,The Ugly Dachshund,1966,6.6,1771,"Tokar, Norman"
2749502,Winnie the Pooh and the Honey Tree,1966,7.9,1710,"Reitherman, Wolfgang"
2644563,The Rare Breed,1966,6.4,1670,"McLaglen, Andrew V."
2141788,Hawaii,1966,6.5,1649,"Hill, George Roy"
2645955,The Reptile,1966,6.2,1595,"Gilling, John"
2578475,The Appaloosa,1966,6.3,1582,"Furie, Sidney J."
1949684,Cast a Giant Shadow,1966,6.4,1578,"Shavelson, Melville"
2042107,Duel at Diablo,1966,6.7,1533,"Nelson, Ralph"
2551622,Sult,1966,8.0,1525,"Carlsen, Henning"
2652266,The Silencers,1966,6.1,1500,"Karlson, Phil"
2339801,Modesty Blaise,1966,5.2,1490,"Losey, Joseph"
2667355,The Wild Angels,1966,5.7,1403,"Corman, Roger"
2596038,The Deadly Affair,1966,6.9,1343,"Lumet, Sidney"
2033316,Don't Lose Your Head,1966,6.5,1319,"Thomas, Gerald"
2610009,The Graduate,1967,8.1,157526,"Nichols, Mike"
1977728,Cool Hand Luke,1967,8.2,88483,"Rosenberg, Stuart"
2618687,The Jungle Book,1967,7.6,81561,"Reitherman, Wolfgang"
1925692,Bonnie and Clyde,1967,8.0,65454,"Penn, Arthur"
2761983,You Only Live Twice,1967,6.9,56022,"Gilbert, Lewis"
2597887,The Dirty Dozen,1967,7.8,41689,"Aldrich, Robert"
2185953,In the Heat of the Night,1967,8.0,38639,"Jewison, Norman"
2642878,The Producers,1967,7.7,32223,"Brooks, Mel"
1904574,Belle de jour,1967,7.8,22003,"Buñuel, Luis"
2272050,Le samouraï,1967,8.2,21964,"Melville, Jean-Pierre"
2130755,Guess Who's Coming to Dinner,1967,7.8,21774,"Kramer, Stanley"
1992273,Dance of the Vampires,1967,7.3,18699,"Polanski, Roman"
1949522,Casino Royale,1967,5.2,18661,"Talmadge, Richard"
2730890,Wait Until Dark,1967,7.9,16143,"Young, Terence"
2183878,In Cold Blood,1967,8.0,15444,"Brooks, Richard"
2430264,Point Blank,1967,7.5,10566,"Boorman, John"
2428532,Playtime,1967,8.0,9323,"Tati, Jacques"
2681380,"To Sir, with Love",1967,7.7,9173,"Clavell, James"
1896761,Barefoot in the Park,1967,7.0,8684,"Saks, Gene"
2737033,Week End,1967,7.3,7506,"Godard, Jean-Luc"
2699265,Two for the Road,1967,7.6,6764,"Donen, Stanley"
2157667,Hombre,1967,7.4,6285,"Ritt, Martin"
2215543,Jôi-uchi: Hairyô tsuma shimatsu,1967,8.3,5667,"Kobayashi, Masaki"
2450026,Quatermass and the Pit,1967,7.2,5557,"Baker, Roy Ward"
1901913,Bedazzled,1967,7.0,5378,"Donen, Stanley"
2346501,Mouchette,1967,7.8,5052,"Bresson, Robert"
2034160,Dont Look Back,1967,8.0,4982,"Pennebaker, D.A."
2030371,Doctor Dolittle,1967,6.2,4778,"Fleischer, Richard"
2665611,The War Wagon,1967,6.8,4769,"Kennedy, Burt"
2161183,"Horí, má panenko",1967,7.7,4703,"Forman, Milos"
1882045,Astérix le Gaulois,1967,6.5,4560,"Goossens, Ray"
2222343,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika",1967,8.2,4344,"Gayday, Leonid"
2170016,I Call First,1967,6.8,4277,"Scorsese, Martin"
2658191,The Taming of the Shrew,1967,7.2,4236,"Zeffirelli, Franco"
2717103,Valley of the Dolls,1967,5.8,4190,"Robson, Mark"
2234087,Koroshi no rakuin,1967,7.5,3932,"Suzuki, Seijun"
1943506,Camelot,1967,6.7,3913,"Logan, Joshua"
2673788,Thoroughly Modern Millie,1967,7.0,3631,"Hill, George Roy"
2635355,The Night of the Generals,1967,7.4,3611,"Litvak, Anatole"
2307937,Magical Mystery Tour,1967,6.1,3606,"McCartney, Paul"
2277312,Les demoiselles de Rochefort,1967,7.7,3508,"Demy, Jacques"
1814888,2 ou 3 choses que je sais d'elle,1967,7.0,3482,"Godard, Jean-Luc"
2461138,Reflections in a Golden Eye,1967,6.9,3442,"Huston, John"
1989668,Da uomo a uomo,1967,7.2,3366,"Petroni, Giulio"
2184504,In Like Flint,1967,6.2,3259,"Douglas, Gordon"
2080086,Fantômas contre Scotland Yard,1967,6.8,3047,"Hunebelle, André"
1824166,A Countess from Hong Kong,1967,6.0,2934,"Chaplin, Charles"
2400451,Oscar,1967,7.7,2925,"Molinaro, Édouard"
